<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,D,20001218,000000,7.2812500,7.3125000,6.9687500,7.1250000,0
US1.AAPL,D,20001219,000000,7.1875000,7.6250000,7.0000000,7.0000000,0
US1.AAPL,D,20001220,000000,6.8906300,7.3125000,6.8125000,7.1875000,0
US1.AAPL,D,20001221,000000,7.1250000,7.5000000,6.9375000,7.0312500,0
US1.AAPL,D,20001222,000000,7.0625000,7.5000000,7.0625000,7.5000000,0
US1.AAPL,D,20001226,000000,7.4375000,7.5000000,7.1250000,7.3437500,0
US1.AAPL,D,20001227,000000,7.1718800,7.4062500,7.0937500,7.4062500,0
US1.AAPL,D,20001228,000000,7.1875000,7.4687500,7.1562500,7.4062500,0
US1.AAPL,D,20001229,000000,7.3437500,7.5000000,7.2500000,7.4375000,0
US1.AAPL,D,20010102,000000,7.4375000,7.6250000,7.2812500,7.4375000,0
US1.AAPL,D,20010103,000000,7.2500000,8.3437500,7.2187500,8.1875000,0
US1.AAPL,D,20010104,000000,9.0703200,9.2500000,8.4062500,8.5312500,0
US1.AAPL,D,20010105,000000,8.4687500,8.6875000,8.0312500,8.1875000,0
US1.AAPL,D,20010108,000000,8.4687500,8.4921900,7.9687500,8.2812500,0
US1.AAPL,D,20010109,000000,8.4062500,8.8203200,8.2812500,8.5937500,0
US1.AAPL,D,20010110,000000,8.3437500,8.5000000,8.0312500,8.2812500,0
US1.AAPL,D,20010111,000000,8.1250000,9.2500000,8.1250000,9.0000000,0
US1.AAPL,D,20010112,000000,8.9375000,9.0000000,8.5312500,8.5937500,0
US1.AAPL,D,20010116,000000,8.7187500,9.1250000,8.5000000,8.5625000,0
US1.AAPL,D,20010117,000000,8.7812500,8.7812500,8.2500000,8.4062500,0
US1.AAPL,D,20010118,000000,8.9062500,9.3750000,8.8125000,9.3437500,0
US1.AAPL,D,20010119,000000,9.7187500,9.7812500,9.3437500,9.7500000,0
US1.AAPL,D,20010122,000000,9.5312500,9.8125000,9.2187500,9.6250000,0
US1.AAPL,D,20010123,000000,9.6562500,10.4687500,9.5312500,10.2500000,0
US1.AAPL,D,20010124,000000,10.3125000,10.3437500,9.7812500,10.2500000,0
US1.AAPL,D,20010125,000000,10.2812500,10.2812500,9.8750000,9.9687500,0
US1.AAPL,D,20010126,000000,9.7500000,9.9062500,9.5312500,9.7812500,0
US1.AAPL,D,20010129,000000,9.7812500,10.8750000,9.7812500,10.8437500,0
US1.AAPL,D,20010130,000000,10.7812500,11.0000000,10.4375000,10.8750000,0
US1.AAPL,D,20010131,000000,10.7500000,11.2500000,10.7187500,10.8125000,0
US1.AAPL,D,20010201,000000,10.3437500,10.7500000,10.2500000,10.5625000,0
US1.AAPL,D,20010202,000000,10.5625000,10.9687500,10.2500000,10.3125000,0
US1.AAPL,D,20010205,000000,10.2500000,10.2812500,9.8750000,10.0937500,0
US1.AAPL,D,20010206,000000,10.0781300,10.7187500,10.0000000,10.5625000,0
US1.AAPL,D,20010207,000000,10.3281300,10.4375000,9.9062500,10.3750000,0
US1.AAPL,D,20010208,000000,10.2812500,10.5312500,10.0937500,10.3750000,0
US1.AAPL,D,20010209,000000,10.2500000,10.4062500,9.3437500,9.5625000,0
US1.AAPL,D,20010212,000000,9.5312500,10.0000000,9.4062500,9.8437500,0
US1.AAPL,D,20010213,000000,9.9687500,10.2187500,9.5000000,9.5625000,0
US1.AAPL,D,20010214,000000,9.5937500,9.8125000,9.2500000,9.7500000,0
US1.AAPL,D,20010215,000000,9.8437500,10.2812500,9.8437500,10.0312500,0
US1.AAPL,D,20010216,000000,9.5000000,9.7500000,9.3750000,9.5000000,0
US1.AAPL,D,20010220,000000,9.5937500,9.7187500,9.0937500,9.1562500,0
US1.AAPL,D,20010221,000000,9.1250000,9.9687500,9.1250000,9.4375000,0
US1.AAPL,D,20010222,000000,9.5312500,9.6875000,9.0000000,9.4062500,0
US1.AAPL,D,20010223,000000,9.3125000,9.4375000,9.1250000,9.4062500,0
US1.AAPL,D,20010226,000000,9.5312500,9.8437500,9.2812500,9.7500000,0
US1.AAPL,D,20010227,000000,9.6406300,9.7187500,9.3437500,9.6875000,0
US1.AAPL,D,20010228,000000,9.6875000,9.7187500,9.0625000,9.1250000,0
US1.AAPL,D,20010301,000000,8.9062500,9.3750000,8.5937500,9.3750000,0
US1.AAPL,D,20010302,000000,9.1562500,10.2187500,9.1250000,9.6250000,0
US1.AAPL,D,20010305,000000,9.6875000,10.2500000,9.5625000,10.1875000,0
US1.AAPL,D,20010306,000000,10.3593800,11.0312500,10.3437500,10.7500000,0
US1.AAPL,D,20010307,000000,10.6562500,10.8125000,10.3750000,10.6250000,0
US1.AAPL,D,20010308,000000,10.3437500,10.5625000,10.2187500,10.4062500,0
US1.AAPL,D,20010309,000000,10.3125000,10.3437500,10.0000000,10.1250000,0
US1.AAPL,D,20010312,000000,9.8437500,9.9375000,9.0625000,9.3125000,0
US1.AAPL,D,20010313,000000,9.4375000,9.7812500,9.0937500,9.7812500,0
US1.AAPL,D,20010314,000000,9.2500000,10.2500000,9.2187500,10.2187500,0
US1.AAPL,D,20010315,000000,10.4375000,10.6875000,9.8437500,9.8437500,0
US1.AAPL,D,20010316,000000,9.5000000,10.1562500,9.4375000,9.8125000,0
US1.AAPL,D,20010319,000000,9.8750000,10.3125000,9.7500000,10.2812500,0
US1.AAPL,D,20010320,000000,10.3593800,10.4687500,9.8437500,9.8437500,0
US1.AAPL,D,20010321,000000,9.8906300,10.4375000,9.6875000,10.0625000,0
US1.AAPL,D,20010322,000000,10.1875000,10.8750000,10.0937500,10.8125000,0
US1.AAPL,D,20010323,000000,11.0312500,11.7812500,11.0000000,11.5000000,0
US1.AAPL,D,20010326,000000,11.5650000,11.8750000,10.5650000,10.8900000,0
US1.AAPL,D,20010327,000000,10.9700000,11.5250000,10.9500000,11.4350000,0
US1.AAPL,D,20010328,000000,11.0400000,11.2500000,10.7500000,11.0850000,0
US1.AAPL,D,20010329,000000,10.8850000,11.7250000,10.7500000,11.2650000,0
US1.AAPL,D,20010330,000000,11.2750000,11.3600000,10.6700000,11.0350000,0
US1.AAPL,D,20010402,000000,11.0450000,11.3300000,10.7000000,10.7950000,0
US1.AAPL,D,20010403,000000,10.6800000,10.7000000,10.0650000,10.1200000,0
US1.AAPL,D,20010404,000000,9.8800000,10.1250000,9.3750000,9.7500000,0
US1.AAPL,D,20010405,000000,10.3000000,11.2500000,10.0000000,10.4350000,0
US1.AAPL,D,20010406,000000,10.4000000,10.5200000,9.9500000,10.2950000,0
US1.AAPL,D,20010409,000000,10.3450000,10.6700000,10.0300000,10.2700000,0
US1.AAPL,D,20010410,000000,10.4500000,11.3500000,10.3900000,11.0200000,0
US1.AAPL,D,20010411,000000,11.4900000,11.5000000,10.6400000,10.9000000,0
US1.AAPL,D,20010412,000000,10.7100000,11.5100000,10.5750000,11.2100000,0
US1.AAPL,D,20010416,000000,11.0450000,11.2000000,10.4300000,10.7200000,0
US1.AAPL,D,20010417,000000,10.6000000,10.6050000,9.8000000,10.2000000,0
US1.AAPL,D,20010418,000000,10.7850000,12.0400000,10.5400000,11.3950000,0
US1.AAPL,D,20010419,000000,12.7750000,12.8750000,11.8000000,12.8600000,0
US1.AAPL,D,20010420,000000,12.4650000,12.8150000,12.3000000,12.5200000,0
US1.AAPL,D,20010423,000000,12.1700000,12.5000000,12.0000000,12.1250000,0
US1.AAPL,D,20010424,000000,12.1650000,12.5000000,11.7550000,12.0150000,0
US1.AAPL,D,20010425,000000,12.1050000,12.4300000,11.7850000,12.3600000,0
US1.AAPL,D,20010426,000000,12.5850000,13.0500000,12.3400000,12.3450000,0
US1.AAPL,D,20010427,000000,12.6000000,13.1450000,12.3750000,13.1000000,0
US1.AAPL,D,20010430,000000,13.3500000,13.5600000,12.4350000,12.7450000,0
US1.AAPL,D,20010501,000000,12.7050000,13.2500000,12.6000000,12.9650000,0
US1.AAPL,D,20010502,000000,13.1700000,13.3500000,12.8800000,13.2950000,0
US1.AAPL,D,20010503,000000,12.9850000,13.1250000,12.3650000,12.4800000,0
US1.AAPL,D,20010504,000000,12.1200000,12.9250000,11.9800000,12.8750000,0
US1.AAPL,D,20010507,000000,12.8100000,12.8800000,12.4200000,12.4800000,0
US1.AAPL,D,20010508,000000,12.6750000,12.7250000,11.9750000,12.2850000,0
US1.AAPL,D,20010509,000000,12.0700000,12.2750000,11.8350000,11.9900000,0
US1.AAPL,D,20010510,000000,12.1050000,12.2500000,11.4750000,11.5000000,0
US1.AAPL,D,20010511,000000,11.5050000,11.7450000,11.3800000,11.4250000,0
US1.AAPL,D,20010514,000000,11.4450000,11.8400000,11.3750000,11.6450000,0
US1.AAPL,D,20010515,000000,11.6850000,12.4250000,11.5200000,11.5900000,0
US1.AAPL,D,20010516,000000,11.6300000,12.2500000,11.4250000,12.0501000,0
US1.AAPL,D,20010517,000000,12.1150000,12.1650000,11.6250000,11.7750000,0
US1.AAPL,D,20010518,000000,11.6800000,11.8200000,11.5600000,11.7650000,0
US1.AAPL,D,20010521,000000,11.8150000,11.9550000,11.5250000,11.7800000,0
US1.AAPL,D,20010522,000000,12.0000000,12.0650000,11.7000000,11.7500000,0
US1.AAPL,D,20010523,000000,11.8750000,11.8750000,11.4300000,11.6150000,0
US1.AAPL,D,20010524,000000,11.6450000,11.6500000,11.3100000,11.6000000,0
US1.AAPL,D,20010525,000000,11.6000000,11.6450000,11.2500000,11.3800000,0
US1.AAPL,D,20010529,000000,11.1600000,11.2500000,10.4050000,10.7350000,0
US1.AAPL,D,20010530,000000,10.3800000,10.3800000,9.6500000,9.8900000,0
US1.AAPL,D,20010531,000000,9.9000000,10.1200000,9.7450000,9.9750000,0
US1.AAPL,D,20010601,000000,10.0650000,10.5450000,9.9900000,10.4450000,0
US1.AAPL,D,20010604,000000,10.5400000,10.5550000,10.2300000,10.3300000,0
US1.AAPL,D,20010605,000000,10.4000000,10.5500000,10.1750000,10.4700000,0
US1.AAPL,D,20010606,000000,10.4650000,10.4650000,10.1650000,10.3650000,0
US1.AAPL,D,20010607,000000,10.3550000,10.8500000,10.2250000,10.8300000,0
US1.AAPL,D,20010608,000000,10.8250000,10.8250000,10.3550000,10.6600000,0
US1.AAPL,D,20010611,000000,10.5250000,10.5350000,9.9750000,10.0200000,0
US1.AAPL,D,20010612,000000,9.8850000,10.3450000,9.8800000,10.1550000,0
US1.AAPL,D,20010613,000000,10.7100000,10.8650000,10.0300000,10.2350000,0
US1.AAPL,D,20010614,000000,10.0200000,10.2250000,9.8850000,9.9400000,0
US1.AAPL,D,20010615,000000,10.0500000,10.3750000,9.6750000,10.2200000,0
US1.AAPL,D,20010618,000000,10.2050000,10.4250000,10.0000000,10.1650000,0
